iid;title;year;Animation;Adventure;Children;Comedy;Fantasy;Romance;Drama;Action;Crime;Thriller;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
1947;Kung Fu Panda 2;2010;True;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;;;
1948;X-Men: First Class;2010;False;True;False;False;False;False;False;True;False;True;False;False;True;True;False;False;False;False;False;False;;;
1949;Super 8;2010;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;True;False;False;False;;;
1950;Transformers: Dark of the Moon;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;True;False;False;True;False;False;False;;;
1951;Horrible Bosses;2010;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1952;Harry Potter and the Deathly Hallows: Part 2;2010;False;True;False;False;True;False;True;True;False;False;False;True;False;False;False;False;True;False;False;False;;;
1953;Drive;2010;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;True;False;;;
1954;Captain America: The First Avenger;2010;False;True;False;False;False;False;False;True;False;True;False;False;True;True;False;False;False;False;False;False;;;
1955;Crazy, Stupid, Love.;2010;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1956;Friends with Benefits;2010;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1957;Rise of the Planet of the Apes;2010;False;False;False;False;False;False;True;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1958;Help;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1959;Contagion;2010;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;;;
1960;Moneyball;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1961;Avengers;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1962;Warrior;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1963;50/50;2010;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1964;The Artist;2010;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1965;In Time;2010;False;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;;;
1966;Adventures of Tintin;2010;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;;;
1967;Hugo;2010;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1968;Descendants;2010;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1969;The Hunger Games;2010;False;True;False;False;False;False;True;True;False;True;False;False;True;False;False;False;False;False;False;False;;;
1970;Dark Knight Rises;2010;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;;;
1971;Bourne Legacy;2010;False;True;False;False;False;False;True;True;False;True;False;False;False;False;False;False;True;False;False;False;;;
1972;Sherlock Holmes: A Game of Shadows;2010;False;True;False;True;False;False;False;True;True;True;False;True;False;False;False;False;False;False;False;False;;;
1973;Mission: Impossible - Ghost Protocol;2010;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;;;
1974;Girl with the Dragon Tattoo;2010;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1975;Intouchables;2010;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1976;This Means War;2010;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1977;John Carter;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1978;21 Jump Street;2010;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1979;Cabin in the Woods;2010;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;;;
1980;Dictator;2010;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1981;Men in Black III;2010;False;False;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1982;Prometheus;2010;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False;False;;;
1983;Moonrise Kingdom;2010;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1984;Brave;2010;True;True;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
1985;Ted;2010;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1986;Amazing Spider-Man;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
1987;Skyfall;2010;False;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;;;
1988;Pitch Perfect;2010;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1989;Looper;2010;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;;
1990;Dredd;2010;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;;;
1991;Perks of Being a Wallflower;2010;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1992;Hotel Transylvania;2010;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1993;Argo;2010;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1994;Seven Psychopaths;2010;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1995;Cloud Atlas;2010;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;;;
1996;Wreck-It Ralph;2010;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1997;Silver Linings Playbook;2010;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1998;Life of Pi;2010;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
1999;Rise of the Guardians;2010;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2000;Hobbit: An Unexpected Journey;2010;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;;;
2001;Zero Dark Thirty;2010;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;;
2002;Warm Bodies;2010;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
2003;Jack Reacher;2010;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;;;
2004;Django Unchained;2010;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False;False;;;
2005;Oblivion;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
2006;This Is the End;2010;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;;;
2007;Iron Man 3;2010;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;False;;;
2008;Great Gatsby;2010;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2009;Star Trek Into Darkness;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
2010;Now You See Me;2010;False;False;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;;;
2011;Man of Steel;2010;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
2012;Monsters University;2010;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
2013;Pacific Rim;2010;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;False;;;
2014;World War Z;2010;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;True;False;False;False;;;
